density_radius_cee,min_density_cee,outlier_distance_cee,seeding_distance_cee,w_z_cee,density_radius_che,min_density_che,outlier_distance_che,seeding_distance_che,w_z_che,R1_ee,R2_ee,R3_ee,R1_pi,R2_pi,R3_pi
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.110034390267177,0.562817320227602,6.230753254812444,2.756925546358538,0.5000122666906639,0.325750125433456,0.9356302292799076,0.6499999999999999,0.7802634276019599,0.7191548409787002,3.705518857873429
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.4546362440293947,1.5020624242306915,26.70502765393148,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.21854940082441313,1.0625337120521854,1.5695717025356914
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.9930338992243646,4.952782179762027,1.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.1643636052983832,1.175154485403793
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.01,4.133740747969592,19.715357361862388,0.5527701139948697,0.325750125433456,0.9356302292799076,0.6499999999999999,1.3072155384322268,0.4000132841630329,10.642233113147242
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.3532189988334684,7.8287254601256375,1.0,0.6812884902364016,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.5887895723456346,6.752184103984658
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,5.233878292008501,0.01,1.5812525535879236,2.434133364934551,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.9541288546392162,0.3209225424950429,17.373961218836566
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.6076555475924736,11.973280790927696,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.7786652837461233,3.76390368634136
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.7772987950430337,4.428435733991064,1.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.8615707593786536,2.8932452588962287
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,3.42512346004516,1.0,1.0,0.6109338548907366,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.332637473811931,0.743447688046026
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.9518007015773124,1.0,10.129637755754473,0.6431660321033547,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.1587220195830419,1.1983805668016194
